grant_ratio,participant_ratio,discount_rate,waiting_period_adj,validity_period
0.15056198674780583,0.022935484931625873,0.553707358330984,1.0,0.4444444444444444
0.41848939403951635,0.09511035558807654,0.7893994925288977,1.0,0.4444444444444444
0.01880097479119484,0.27656179778547624,0.7184475143313598,1.0,0.2222222222222222
0.01880097479119484,0.03387934370182754,0.9301757353632176,0.7931034482758621,0.6666666666666666
0.09889885440007691,0.01913587304466882,0.5447796259750024,0.9482758620689655,0.4444444444444444
0.01880097479119484,0.007319790284061704,0.5354759890987689,1.0,0.4444444444444444
0.07046410713892377,0.033546433781825466,0.5542712151113617,0.896551724137931,0.5555555555555556
0.01880097479119484,0.006850387296858773,0.7891175641387088,0.3793103448275862,0.3333333333333333
0.01880097479119484,0.052606636401677814,0.5542712151113617,1.0,0.3333333333333333
0.04142862578070402,0.0027089878920329145,0.7422234752372897,1.0,0.4444444444444444
0.582225479535993,0.13143748605870337,0.550700122168969,1.0,0.3333333333333333
0.8231839307633929,1.0,0.7892115402687717,1.0,0.4444444444444444
0.01880097479119484,0.17058325385201445,0.5542712151113617,1.0,0.4444444444444444
0.007787516344973559,0.29457444385705533,0.5542712151113617,1.0,1.0
0.010791186830306634,0.018709748347066155,0.7149703975190301,1.0,0.3333333333333333
0.5750527144170177,0.008125432290466734,0.7892115402687717,1.0,0.4444444444444444
0.39185684906956303,0.1056735873497425,0.5542712151113617,1.0,0.2222222222222222
0.01880097479119484,0.5972361685277451,0.7892115402687717,1.0,0.3333333333333333
0.38905342328325215,0.04169162982454299,0.5542712151113617,1.0,0.3333333333333333
0.032217369625682585,0.03201393845008256,0.5541772389812988,0.3793103448275862,0.3333333333333333
0.01579730430586176,0.24260498594526417,0.5250446386617799,1.0,0.3333333333333333
0.3648238147015654,0.007572801823263284,0.5542712151113617,1.0,0.4444444444444444
0.01880097479119484,0.036599217748244525,0.7420355229771638,1.0,0.3333333333333333
0.8406052195783247,0.004133842349641812,0.7888356357485199,1.0,0.2222222222222222
0.5776839297621694,0.03884303060905853,0.5347241800582652,1.0,0.2222222222222222
0.35650765235117315,0.001004489101622272,0.7410957616765341,0.8620689655172413,0.4444444444444444
0.39950619657221126,0.007479587045662702,0.7421294991072268,0.5862068965517241,0.2222222222222222
0.39325856196271847,0.05570491805716382,0.5542712151113617,1.0,0.2222222222222222
0.3253275502664256,0.002873223452567274,0.6484352974344517,0.43103448275862066,0.9722222222222222
0.0030697512360104047,0.06580318563056022,0.5542712151113617,1.0,0.4444444444444444
0.0030697512360104047,0.06580318563056022,0.5542712151113617,1.0,0.4444444444444444
0.01880097479119484,0.0054677014291168065,0.4840710459543276,1.0,0.3333333333333333
0.09409298162354397,0.16925161417200615,0.553801334461047,1.0,0.4444444444444444
0.4993882524444872,8.898682161655561e-05,0.7421294991072268,1.0,0.2222222222222222
0.5812883343445691,0.0026623805032326238,0.5542712151113617,1.0,0.3333333333333333
0.030415167334482743,0.019002709076667984,0.383704539047082,1.0,0.2222222222222222
0.03922593409145977,0.10274065095452418,0.5757917488957804,1.0,0.4444444444444444
0.03782422119830433,1.0,0.5001409641950945,1.0,0.2222222222222222
0.08004381354014606,0.010363696652614043,0.5538953105911099,1.0,0.3333333333333333
0.01880097479119484,0.0021663447224295265,0.5048397706982427,1.0,0.4444444444444444
0.587095430616213,0.2634296111411275,0.7892115402687717,1.0,0.3333333333333333
0.39566149835098496,0.01203934324995784,0.5542712151113617,1.0,0.3333333333333333
0.40447226510796197,0.06637690039269713,0.7422234752372897,1.0,0.0
0.01880097479119484,0.029342891191932553,0.7373367164740156,1.0,0.4444444444444444
0.5797925064428733,0.18605690693371107,0.7147824452589043,1.0,0.3333333333333333
0.012393144422484277,0.4225938438941213,0.7418475707170379,1.0,0.6666666666666666
0.38087743222217557,0.0031761714797691656,0.5542712151113617,1.0,0.3333333333333333
0.37975806435464143,0.07561847977195484,0.7419415468471008,1.0,0.4444444444444444
0.01880097479119484,0.16824844561306654,0.710271591015882,1.0,0.4444444444444444
0.011792410325417661,0.06094713959746323,0.5516398834695987,1.0,0.2222222222222222
0.38188065816427674,0.049552742735525415,0.6484352974344517,1.0,0.4444444444444444
0.01880097479119484,0.11577185492313889,0.9790433229959591,1.0,0.4444444444444444
0.34099469551792294,0.0,0.7422234752372897,1.0,0.3333333333333333
0.3482035046827223,0.24184373192819275,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.04438930987629317,0.5542712151113617,0.9827586206896551,0.2962962962962963
0.01880097479119484,0.024588937534302864,0.5542712151113617,0.9482758620689655,0.25
0.041829115178748426,0.06567113136229272,0.5356639413588948,1.0,0.2222222222222222
0.39806643718624163,0.04284571754721687,0.7226764401841933,1.0,0.4444444444444444
0.01880097479119484,0.002036509853628716,0.5542712151113617,1.0,0.4444444444444444
0.18840823486300262,0.09350683947339987,0.5542712151113617,0.9310344827586207,0.25925925925925924
0.01880097479119484,0.0885797726573691,0.7421294991072268,1.0,0.2222222222222222
0.7603070952704205,0.009984179343811675,0.37881778028380786,1.0,0.3333333333333333
0.04523327506212591,0.14453416231158514,0.7417535945869749,0.9310344827586207,0.4444444444444444
0.05184135012985869,0.7873022097550654,0.7422234752372897,1.0,0.3333333333333333
0.01880097479119484,0.0885686756600357,0.5113241236725872,0.7931034482758621,0.5555555555555556
0.01880097479119484,0.020049155925207854,0.7422234752372897,1.0,0.4444444444444444
0.01880097479119484,0.049698113400592984,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.007406346863262245,0.981486702377596,1.0,0.3333333333333333
0.01880097479119484,0.023026480309759775,0.5542712151113617,1.0,0.5555555555555556
0.428902118388671,0.044948598541896666,0.5542712151113617,1.0,0.4444444444444444
0.06465701086727982,0.6349626303621141,0.5542712151113617,0.9482758620689655,0.3333333333333333
0.16874420541902205,0.01034705115661394,0.7892115402687717,0.3793103448275862,0.3333333333333333
0.2620982841031741,0.038560057177056774,0.4949722770416314,1.0,0.2222222222222222
0.01880097479119484,0.13978908625182218,0.48632647307583876,1.0,0.3333333333333333
0.4144845000590722,0.11222303517591672,0.5542712151113617,1.0,0.3333333333333333
0.6133274861881219,0.04542022092856627,0.5031482003571093,1.0,0.5555555555555556
0.11892332430229742,0.0069669057688595,0.5542712151113617,1.0,0.2222222222222222
0.019001219490217047,0.005497663321916994,0.7145005168687154,0.5862068965517241,0.2222222222222222
0.4096786272825393,0.0332690088484904,0.7411897378065971,1.0,0.2222222222222222
0.30815456487828125,0.005310124066982489,0.7395921435955266,1.0,0.2222222222222222
0.4985872736483984,0.008421722119268584,0.5542712151113617,1.0,0.4444444444444444
1.0,0.1365898219206022,0.5290856122544874,1.0,0.2222222222222222
0.01880097479119484,0.013749390539035183,0.5081289352504463,1.0,0.2222222222222222
0.4042720204089398,0.04378230412215604,0.5542712151113617,1.0,0.2222222222222222
0.5995106019555898,0.0017135872312266994,0.5542712151113617,1.0,0.2222222222222222
0.012126818972784743,0.04707034443204325,0.9299877831030918,0.7931034482758621,0.3333333333333333
0.13227363838610784,0.027892513640456827,0.5426181749835541,1.0,0.4444444444444444
0.6071199005184336,0.8615167085213954,0.741565642326849,1.0,0.4444444444444444
0.12392944177785255,0.06172392941080141,0.5542712151113617,1.0,0.3333333333333333
0.2628992628992629,0.04677738370244141,0.7144065407386524,1.0,0.3333333333333333
0.1767940423197147,0.006420933500056092,0.6994643360586411,1.0,0.3333333333333333
0.7791000602736544,0.17906579861366742,0.5100084578517057,1.0,0.2222222222222222
0.019351647713505907,0.008281899952867712,0.7892115402687717,1.0,0.2222222222222222
0.03822471059634874,0.0001455815080169089,0.5542712151113617,0.896551724137931,0.4444444444444444
0.26450122049144054,0.08599528197841963,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.010968483007284487,0.7421294991072268,1.0,0.3888888888888889
0.09889885440007691,0.02916311983513143,0.5542712151113617,0.9482758620689655,0.4444444444444444
0.020202687684350278,0.009802188587543871,0.7420355229771638,1.0,0.2777777777777778
0.39666272184609597,0.03532972125330327,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.05335235462248247,0.5542712151113617,1.0,0.4444444444444444
0.40061354975780405,0.01762668140732606,0.7422234752372897,1.0,0.3333333333333333
0.03882544469341536,0.015430585635045681,0.5726905366037026,1.0,0.4444444444444444
0.265902933384596,0.022478288641489687,0.5542712151113617,1.0,0.2222222222222222
0.012393144422484277,0.9431961573939054,0.5332205619772578,1.0,0.3333333333333333
0.265902933384596,0.4607186879327594,0.5083168875105722,1.0,0.2222222222222222
0.01880097479119484,0.1720724708941571,0.5648905178084767,1.0,0.4444444444444444
0.01880097479119484,0.05415688692915416,0.7425054036274785,1.0,0.3333333333333333
0.01880097479119484,0.30769442380433726,0.6486232496945775,1.0,0.3333333333333333
0.01880097479119484,0.021326420318282493,0.7998308429658867,1.0,0.3333333333333333
0.37083115567223146,0.04614929365337083,0.835635748519876,1.0,0.3333333333333333
0.030815656732527154,0.03867990474825751,0.6480593929141998,1.0,0.3333333333333333
0.2718321789226435,0.007824703662731525,0.5542712151113617,1.0,0.4444444444444444
0.00037846248115196775,0.07170900761139709,0.5542712151113617,1.0,0.2222222222222222
0.03181688022763818,0.01969294231080563,0.7421294991072268,1.0,0.4444444444444444
0.01683056695281634,0.015174244996644081,0.7139366600883376,1.0,0.2222222222222222
0.01880097479119484,0.06630920870896337,0.5070951978197538,1.0,0.3333333333333333
0.016598283101950585,0.06130002411266543,0.5057795319988723,1.0,0.2222222222222222
0.08668392775972239,0.8845230033930057,0.44648059392914197,0.0,0.5370370370370371
0.09889885440007691,0.0024149174626977455,0.5208157128089465,1.0,0.4444444444444444
0.09889885440007691,0.023026480309759775,0.464524010901231,1.0,0.4444444444444444
0.0288132097423051,0.6799487478519949,0.5542712151113617,0.7931034482758621,0.5555555555555556
0.2508845809579306,0.015220852385444373,0.5542712151113617,0.9482758620689655,0.5555555555555556
0.004583601160618275,0.18061826854061047,0.5542712151113617,0.7931034482758621,0.4444444444444444
0.09889885440007691,0.039477778856529165,0.4652758199417348,0.9310344827586207,0.48148148148148145
0.32572803966447,0.4482944897182818,0.8209754722300536,0.9310344827586207,0.46296296296296297
0.15236418903900567,0.00933278560034094,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.19029263081587086,0.5532374776806691,1.0,0.2222222222222222
0.01880097479119484,0.6070614499667398,0.7827271872944271,1.0,0.3333333333333333
0.010570917661382209,0.04211886422187899,0.5542712151113617,0.7931034482758621,0.0
0.01679852780097279,0.021944523069753023,0.5289916361244245,1.0,0.4444444444444444
0.03782422119830433,0.08503206260988028,0.9396673244995771,1.0,0.35185185185185186
0.01880097479119484,0.4797167473675447,0.8363875575603796,1.0,0.4444444444444444
0.25609094313250796,0.1426288078694399,0.7351752654825674,1.0,0.4444444444444444
0.01880097479119484,0.04121445893920668,0.7421294991072268,1.0,0.3333333333333333
0.01880097479119484,0.05968208190145533,0.490743351188798,0.3793103448275862,0.3333333333333333
0.2628992628992629,0.0015426934722922994,0.553801334461047,0.896551724137931,0.4444444444444444
0.31476263994601406,0.12398141355039015,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.061949198456669484,0.921623907527488,0.896551724137931,0.3888888888888889
0.0031818882674628395,0.032836225952487696,0.5338783948876985,0.9310344827586207,0.37037037037037035
0.01880097479119484,0.0035989670781718056,0.0,0.896551724137931,0.3333333333333333
0.08428099137145592,0.015613686091046826,0.5542712151113617,1.0,0.4444444444444444
0.0,0.02041535683721014,0.5163048585659242,0.1724137931034483,0.4444444444444444
0.2592948583168632,0.09633102529475082,0.5433699840240579,1.0,0.4444444444444444
0.33482115144706837,0.2179108377792433,0.5542712151113617,1.0,0.3333333333333333
0.06065211688683571,0.062388639551072225,0.6852739404191336,1.0,0.2222222222222222
0.01880097479119484,0.11326282382605654,0.7424114274974157,0.5862068965517241,0.2222222222222222
0.01880097479119484,0.09302633948886353,0.524574758011465,1.0,0.2222222222222222
0.2612973053070853,0.04159619564747572,0.5632929235974062,0.896551724137931,0.3888888888888889
0.32452456902334653,0.14881538388281187,0.7817874259937976,1.0,0.4444444444444444
0.26670391218068484,0.07283202374153744,0.553707358330984,1.0,0.4444444444444444
0.05484502061519176,0.13818778953661218,0.5522977163800394,0.5862068965517241,0.3333333333333333
0.01880097479119484,0.016280615630784322,0.5542712151113617,0.5862068965517241,0.2222222222222222
0.34940497287685557,0.6144043331022523,0.5542712151113617,0.896551724137931,0.4444444444444444
0.24447675058922003,0.05713975981237279,0.514519312094728,1.0,0.3333333333333333
0.01920146418923925,0.41411684763113504,0.7422234752372897,1.0,0.3333333333333333
0.2616977947051297,0.0033626010349703294,0.5407386523822949,1.0,0.3333333333333333
0.01880097479119484,0.1339298716597856,0.5542712151113617,1.0,0.3333333333333333
0.01880097479119484,0.13597171916913167,0.5542712151113617,1.0,0.4444444444444444
0.01880097479119484,0.2899481056687598,0.5542712151113617,1.0,0.4444444444444444
0.27095710958791647,0.04961710532005915,0.5536133822009209,1.0,0.4444444444444444
0.01880097479119484,0.025299145363640634,0.5542712151113617,1.0,0.4444444444444444
0.01880097479119484,0.440582076571567,0.5415844375528616,0.8620689655172413,0.4444444444444444
0.01880097479119484,0.44803592968041356,0.5542712151113617,1.0,0.4444444444444444
0.01880097479119484,0.2724991870617175,0.5542712151113617,1.0,0.4444444444444444
0.01880097479119484,0.0,0.509068696551076,0.3793103448275862,0.3333333333333333
0.029413943839371716,0.7216690190266555,0.5542712151113617,1.0,0.2222222222222222
0.1261321334670968,0.31140858881182715,0.5542712151113617,0.5862068965517241,0.2222222222222222
0.02600978395599423,0.02055295960414433,0.5542712151113617,0.1724137931034483,0.4444444444444444
0.08888661944896666,0.9595742157582743,0.5542712151113617,0.7931034482758621,0.5555555555555556
0.027811986247194075,0.47707233290299483,0.5542712151113617,1.0,0.2777777777777778
0.012192899723462072,0.7003949654387893,0.5542712151113617,1.0,0.3333333333333333
0.04075179869800897,0.011048381388084987,0.7271872944272154,1.0,0.3333333333333333
0.1537659019321611,0.023432630412162314,0.7420355229771638,1.0,0.4444444444444444
0.009189229238128994,0.32008644072654796,0.6481533690442628,1.0,0.3333333333333333
0.09889885440007691,0.43576930882807025,0.3817310403157598,0.3793103448275862,0.3333333333333333
0.01880097479119484,0.019684064712938907,1.0,1.0,0.4444444444444444
0.4012683499236067,0.14293619469557517,0.7590452025185602,1.0,0.3333333333333333
0.3152352174357064,0.09631327009901738,0.7422234752372897,1.0,0.3333333333333333
0.01880097479119484,0.009513666656875404,0.8154308805563387,1.0,0.3333333333333333
0.2779636716067034,0.007581679421130007,0.6481533690442628,1.0,0.2222222222222222
0.07426875642034567,0.14816620953880782,0.7733295742881308,1.0,0.4444444444444444
0.01880097479119484,0.0017613043197603308,0.5542712151113617,0.3793103448275862,0.3333333333333333
0.43020370893231535,0.01982277717960644,0.7930645616013533,1.0,0.4444444444444444
0.01880097479119484,0.05704876443423888,0.5542712151113617,1.0,0.4444444444444444
0.3812438800213862,0.12327009602131903,0.5542712151113617,0.7241379310344828,0.37037037037037035
0.01880097479119484,0.048617265860319565,0.5496663847382764,1.0,0.4444444444444444
0.31075774596556993,0.029282967406332176,0.5542712151113617,1.0,0.4444444444444444
0.03253776114411811,0.02376775973163107,0.5542712151113617,1.0,0.4444444444444444
0.052241839527903094,0.08515856837948108,0.5523916925101024,0.9827586206896551,0.5555555555555556
0.042549996095228367,0.20183128864314293,0.556150737712621,1.0,0.2222222222222222
0.04863743494550341,0.012580876719827888,0.6790715158349778,1.0,0.4444444444444444
0.43190578887400405,0.039516618347196074,0.8363875575603796,1.0,0.2222222222222222
